Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Week,Quarter,Day,DayOfWeek,IsWeekend,Previous_Week_Sales,Rolling_Mean_4,Rolling_STD_4,Sales_Difference,Revenue_Growth
2,2010-05-07,2042581.71,0,71.28,2.835,210.0011018,8.2,2010,5,18,2,7,4,0,1802450.29,1885495.2175,109112.25848856647,240131.41999999993,13.322498896765685
2,2010-05-14,1880752.36,0,73.31,2.854,209.9984585,8.2,2010,5,19,2,14,4,0,2042581.71,1886943.8224999998,108964.09425707845,-161829.34999999986,-7.92278464101198
2,2010-05-21,1896937.1,0,74.83,2.826,210.2768443,8.2,2010,5,20,2,21,4,0,1880752.36,1905680.365,100160.3327394877,16184.73999999999,0.8605460423295701
2,2010-05-28,1957113.89,0,81.13,2.759,210.5552301,8.2,2010,5,21,2,28,4,0,1896937.1,1944346.265,73268.97611230091,60176.789999999804,3.172313409864766
2,2010-06-04,2102539.93,0,81.81,2.705,210.833616,8.2,2010,6,22,2,4,4,0,1957113.89,1959335.82,100964.20906609585,145426.04000000027,7.430637570100751
2,2010-06-11,2025538.76,0,83.4,2.668,211.1120018,8.2,2010,6,23,2,11,4,0,2102539.93,1995532.42,88596.47888010561,-77001.17000000016,-3.6622928726019555
2,2010-06-18,2001636.96,0,85.81,2.637,211.1096543,8.2,2010,6,24,2,18,4,0,2025538.76,2021707.385,60892.58663571272,-23901.800000000047,-1.1800218525564055
2,2010-06-25,1939927.09,0,86.26,2.653,210.9950134,8.2,2010,6,25,2,25,4,0,2001636.96,2017410.685,67244.7565538888,-61709.86999999988,-3.082970150591138
2,2010-07-02,2003940.64,0,82.74,2.669,210.8803726,8.099,2010,7,26,3,2,4,0,1939927.09,1992760.8625,36831.01325821877,64013.549999999814,3.2997915401036955
2,2010-07-09,1880902.62,0,82.59,2.642,210.7657317,8.099,2010,7,27,3,9,4,0,2003940.64,1956601.8275000001,58530.74182292203,-123038.01999999979,-6.13980362212724
2,2010-07-16,1845879.79,0,85.32,2.623,210.7577954,8.099,2010,7,28,3,16,4,0,1880902.62,1917662.5350000001,69387.02002123388,-35022.830000000075,-1.8620225006651367
2,2010-07-23,1781717.71,0,87.66,2.608,210.8921319,8.099,2010,7,29,3,23,4,0,1845879.79,1878110.1900000002,93401.30030718325,-64162.080000000075,-3.4759619964201502
2,2010-07-30,1804246.16,0,83.49,2.64,211.0264684,8.099,2010,7,30,3,30,4,0,1781717.71,1828186.5699999998,44062.56968690022,22528.449999999953,1.2644230830483216
2,2010-08-06,1991909.98,0,89.53,2.627,211.1608049,8.099,2010,8,31,3,6,4,0,1804246.16,1855938.41,94463.82853262222,187663.82000000007,10.401231503798797
2,2010-08-13,1895601.05,0,89.05,2.692,211.2951413,8.099,2010,8,32,3,13,4,0,1991909.98,1868368.7249999999,95958.57257968193,-96308.92999999993,-4.835004140096729
2,2010-08-20,1964335.23,0,88.7,2.664,211.2596586,8.099,2010,8,33,3,20,4,0,1895601.05,1914023.105,83642.1444473168,68734.17999999993,3.6259834314820583
2,2010-08-27,1863840.49,0,87.12,2.619,211.2241759,8.099,2010,8,34,3,27,4,0,1964335.23,1928921.6875,59350.57184758314,-100494.73999999999,-5.115966891252059
2,2010-09-03,1904608.09,0,81.83,2.577,211.1886931,8.099,2010,9,35,3,3,4,0,1863840.49,1907096.215,41974.96145655891,40767.60000000009,2.1872901795367743
2,2010-09-10,1839128.83,1,79.09,2.565,211.1532104,8.099,2010,9,36,3,10,4,0,1904608.09,1892978.1600000001,54698.69244405428,-65479.26000000001,-3.4379387730102526
2,2010-09-17,1793903.6,0,82.05,2.582,211.1806415,8.099,2010,9,37,3,17,4,0,1839128.83,1850370.2525,46325.09305391712,-45225.22999999998,-2.4590572048179995
2,2010-09-24,1724557.22,0,81.79,2.624,211.2552578,8.099,2010,9,38,3,24,4,0,1793903.6,1815549.435,75797.00359607168,-69346.38000000012,-3.8656692589278556
2,2010-10-01,1827440.43,0,69.24,2.603,211.3298742,8.163,2010,10,39,4,1,4,0,1724557.22,1796257.52,51500.152286638266,102883.20999999996,5.965775377403828
2,2010-10-08,1849921.44,0,63.19,2.633,211.4044906,8.163,2010,10,40,4,8,4,0,1827440.43,1798955.6724999999,54679.50267281171,22481.01000000001,1.2301911258469864
2,2010-10-15,1794355.49,0,65.8,2.72,211.4713286,8.163,2010,10,41,4,15,4,0,1849921.44,1799068.645,54666.050491394555,-55565.94999999995,-3.0036924162574143
2,2010-10-22,1737947.64,0,68.5,2.725,211.5187208,8.163,2010,10,42,4,22,4,0,1794355.49,1802416.2499999998,48662.54613395675,-56407.85000000009,-3.143627353351263
2,2010-10-29,1802755.11,0,66.24,2.716,211.5661131,8.163,2010,10,43,4,29,4,0,1737947.64,1796244.92,45919.110670358925,64807.470000000205,3.7289656206213557
2,2010-11-05,1939061.41,0,57.85,2.689,211.6135053,8.163,2010,11,44,4,5,4,0,1802755.11,1818529.9125,85351.41402456765,136306.2999999998,7.560999230782921
2,2010-11-12,1916812.74,0,59.69,2.728,211.6608975,8.163,2010,11,45,4,12,4,0,1939061.41,1849144.225,95185.36054592839,-22248.669999999925,-1.1473937795502787
2,2010-11-19,1956739.17,0,50.81,2.771,211.5470304,8.163,2010,11,46,4,19,4,0,1916812.74,1903842.1075,69342.90845917058,39926.429999999935,2.082959340097037
2,2010-11-26,2658725.29,1,62.98,2.735,211.4062867,8.163,2010,11,47,4,26,4,0,1956739.17,2117834.6525,360963.57976772217,701986.1200000001,35.87530370744304
2,2010-12-03,2015781.27,0,49.33,2.708,211.265543,8.163,2010,12,48,4,3,4,0,2658725.29,2137014.6174999997,350175.0296505586,-642944.02,-24.18241637894075
2,2010-12-10,2378726.55,0,45.5,2.843,211.1247993,8.163,2010,12,49,4,10,4,0,2015781.27,2252493.07,328867.9338090439,362945.2799999998,18.00519160494034
2,2010-12-17,2609166.75,0,47.55,2.869,211.0645458,8.163,2010,12,50,4,17,4,0,2378726.55,2415599.965,293139.705895134,230440.2000000002,9.687544791560855
2,2010-12-24,3436007.68,0,49.97,2.886,211.0646599,8.163,2010,12,51,4,24,4,0,2609166.75,2609920.5625,602459.58764634,826840.9300000002,31.68984619323392
2,2010-12-31,1750434.55,1,47.3,2.943,211.064774,8.163,2010,12,52,4,31,4,0,3436007.68,2543583.8825000003,696894.336940222,-1685573.1300000001,-49.05615141116332
2,2011-01-07,1758050.79,0,44.69,2.976,211.0648881,8.028,2011,1,1,1,7,4,0,1750434.55,2388414.9425,806341.5012984591,7616.239999999991,0.4351056713317268
2,2011-01-14,1744193.58,0,33.02,2.983,211.1176713,8.028,2011,1,2,1,14,4,0,1758050.79,2172171.65,842576.4074809749,-13857.209999999963,-0.7882144292315901
2,2011-01-21,1751384.9,0,41.4,3.016,211.4864691,8.028,2011,1,3,1,21,4,0,1744193.58,1751015.955,5671.797372653736,7191.319999999832,0.41230056585805297
2,2011-01-28,1695371.68,0,42.83,3.01,211.8552668,8.028,2011,1,4,1,28,4,0,1751384.9,1737250.2374999998,28486.69427207372,-56013.21999999997,-3.198224445123398
2,2011-02-04,1929346.23,0,38.25,2.989,212.2240646,8.028,2011,2,5,1,4,4,0,1695371.68,1780074.0975,102578.67007116695,233974.55000000005,13.80078202084867
2,2011-02-11,2168041.61,1,33.19,3.022,212.5928624,8.028,2011,2,6,1,11,4,0,1929346.23,1886036.105,212827.58416643043,238695.3799999999,12.371827113685027
2,2011-02-18,2080884.82,0,57.83,3.045,212.9033115,8.028,2011,2,7,1,18,4,0,2168041.61,1968411.085,207025.97836628652,-87156.7899999998,-4.020069983804407
2,2011-02-25,1833511.08,0,60.8,3.065,213.190421,8.028,2011,2,8,1,25,4,0,2080884.82,2002945.935,149951.25692894365,-247373.74,-11.88791122038172
2,2011-03-04,1981607.78,0,57.77,3.288,213.4775305,8.028,2011,3,9,1,4,4,0,1833511.08,2016011.3225,143540.61126190796,148096.69999999995,8.077218709799123
2,2011-03-11,1879107.31,0,52.7,3.459,213.7646401,8.028,2011,3,10,1,11,4,0,1981607.78,1943777.7475,110409.03365285511,-102500.46999999997,-5.172591217824143
2,2011-03-18,1902557.66,0,62.32,3.488,214.0156238,8.028,2011,3,11,1,18,4,0,1879107.31,1899195.9575,61970.60169156294,23450.34999999986,1.247951613790479
2,2011-03-25,1766162.05,0,69.42,3.473,214.2521573,8.028,2011,3,12,1,25,4,0,1902557.66,1882358.7000000002,89014.25143216562,-136395.60999999987,-7.169065772229992
2,2011-04-01,1800171.36,0,55.43,3.524,214.4886908,7.931,2011,4,13,2,1,4,0,1766162.05,1836999.595,64408.06425676737,34009.310000000056,1.92560529765658
2,2011-04-08,1847552.61,0,67.0,3.622,214.7252242,7.931,2011,4,14,2,8,4,0,1800171.36,1829110.9200000002,59258.13000187725,47381.25,2.6320410963542935
2,2011-04-15,1856467.84,0,69.48,3.743,214.9420631,7.931,2011,4,15,2,15,4,0,1847552.61,1817588.465,42259.07197399124,8915.229999999981,0.48254268656522753
2,2011-04-22,1886339.6,0,69.39,3.807,215.1096657,7.931,2011,4,16,2,22,4,0,1856467.84,1847632.8525000003,35725.19659542002,29871.76000000001,1.609064232429688
2,2011-04-29,1745545.28,0,69.21,3.81,215.2772683,7.931,2011,4,17,2,29,4,0,1886339.6,1833976.3325,61243.084099126005,-140794.32000000007,-7.46389038325867
2,2011-05-06,1837743.6,0,61.48,3.906,215.4448709,7.931,2011,5,18,2,6,4,0,1745545.28,1831524.08,60712.35150083381,92198.32000000007,5.281920844814754
2,2011-05-13,1838513.07,0,74.61,3.899,215.6124735,7.931,2011,5,19,2,13,4,0,1837743.6,1827035.3875000002,58889.813072456694,769.4699999999721,0.04187036755290412
2,2011-05-20,1688281.86,0,67.14,3.907,215.3834778,7.931,2011,5,20,2,20,4,0,1838513.07,1777520.9525000001,73785.42071687311,-150231.20999999996,-8.171343051697749
2,2011-05-27,1797732.56,0,76.42,3.786,215.1544822,7.931,2011,5,21,2,27,4,0,1688281.86,1790567.7725000002,70800.31150721275,109450.69999999995,6.482963691856522
2,2011-06-03,1933756.21,0,83.07,3.699,214.9254865,7.931,2011,6,22,2,3,4,0,1797732.56,1814570.925,101670.73807506217,136023.6499999999,7.566400755404904
2,2011-06-10,1929153.16,0,83.4,3.648,214.6964908,7.931,2011,6,23,2,10,4,0,1933756.21,1837230.9475,117633.28997889422,-4603.050000000047,-0.23803672749420912
2,2011-06-17,1953771.99,0,86.53,3.637,214.6513538,7.931,2011,6,24,2,17,4,0,1929153.16,1903603.48,71385.11602994426,24618.830000000075,1.2761469908382015
2,2011-06-24,1790925.8,0,85.17,3.594,214.7441108,7.931,2011,6,25,2,24,4,0,1953771.99,1901901.79,74751.87677674592,-162846.18999999994,-8.334963897194573
2,2011-07-01,1866243.0,0,85.69,3.524,214.8368678,7.852,2011,7,26,3,1,4,0,1790925.8,1885023.4875,72757.28163911181,75317.19999999995,4.205489697004753
2,2011-07-08,1853161.99,0,87.7,3.48,214.9296249,7.852,2011,7,27,3,8,4,0,1866243.0,1866025.6949999998,67094.28351961674,-13081.01000000001,-0.7009274783616073
2,2011-07-15,1785187.29,0,89.83,3.575,215.0134426,7.852,2011,7,28,3,15,4,0,1853161.99,1823879.52,41773.85071719179,-67974.69999999995,-3.66803875574849
2,2011-07-22,1743816.41,0,89.34,3.651,215.0749122,7.852,2011,7,29,3,22,4,0,1785187.29,1812102.1724999999,57747.998740843395,-41370.88000000012,-2.3174532012268654
2,2011-07-29,1680693.06,0,90.07,3.682,215.1363819,7.852,2011,7,30,3,29,4,0,1743816.41,1765714.6875,72421.04819012512,-63123.34999999986,-3.6198392008479763
2,2011-08-05,1876704.26,0,93.34,3.684,215.1978515,7.852,2011,8,31,3,5,4,0,1680693.06,1771600.255,82193.91610268831,196011.19999999995,11.662522126437528
2,2011-08-12,1812768.26,0,91.58,3.638,215.2593211,7.852,2011,8,32,3,12,4,0,1876704.26,1778495.4975,84828.33483363302,-63936.0,-3.4068234064753495
2,2011-08-19,1844094.59,0,89.86,3.554,215.3229307,7.852,2011,8,33,3,19,4,0,1812768.26,1803565.0425,85973.27618297774,31326.330000000075,1.728093474010852
2,2011-08-26,1821139.91,0,90.45,3.523,215.386897,7.852,2011,8,34,3,26,4,0,1844094.59,1838676.755,28602.06937930284,-22954.680000000168,-1.2447669509187251
2,2011-09-02,1809119.7,0,89.64,3.533,215.4508632,7.852,2011,9,35,3,2,4,0,1821139.91,1821780.615,15703.983512524781,-12020.209999999963,-0.6600377013317974
2,2011-09-09,1748000.65,1,77.97,3.546,215.5148295,7.852,2011,9,36,3,9,4,0,1809119.7,1805588.7125,41042.234998280066,-61119.05000000005,-3.3783861841756546
2,2011-09-16,1691439.52,0,78.85,3.526,215.6944378,7.852,2011,9,37,3,16,4,0,1748000.65,1767424.945,59930.065098532184,-56561.12999999989,-3.2357613825830036
2,2011-09-23,1669299.78,0,75.58,3.467,216.0282356,7.852,2011,9,38,3,23,4,0,1691439.52,1729464.9125,62594.54816479537,-22139.73999999999,-1.3089288584199565
2,2011-09-30,1650394.44,0,78.14,3.355,216.3620333,7.852,2011,9,39,3,30,4,0,1669299.78,1689783.5975,42281.04299033163,-18905.340000000084,-1.1325311502766797
2,2011-10-07,1837553.43,0,69.92,3.285,216.6958311,7.441,2011,10,40,4,7,4,0,1650394.44,1712171.7925,85254.19419381292,187158.99,11.34025815065155
2,2011-10-14,1743882.19,0,71.67,3.274,217.0048261,7.441,2011,10,41,4,14,4,0,1837553.43,1725282.46,85035.28024751584,-93671.23999999999,-5.097606331914931
2,2011-10-21,1834680.25,0,64.53,3.353,217.1650042,7.441,2011,10,42,4,21,4,0,1743882.19,1766627.5775,88861.57342156269,90798.06000000006,5.206662498227592
2,2011-10-28,1769296.25,0,65.87,3.372,217.3251824,7.441,2011,10,43,4,28,4,0,1834680.25,1796353.03,47087.532487792625,-65384.0,-3.563781754341117
2,2011-11-04,1959707.9,0,55.53,3.332,217.4853605,7.441,2011,11,44,4,4,4,0,1769296.25,1826891.6475,96451.40245166398,190411.6499999999,10.761999297743378
2,2011-11-11,1920725.15,0,59.33,3.297,217.6455387,7.441,2011,11,45,4,11,4,0,1959707.9,1871102.3875,85643.48026608427,-38982.75,-1.9892122698489914
2,2011-11-18,1902762.5,0,62.01,3.308,217.8670218,7.441,2011,11,46,4,18,4,0,1920725.15,1888122.95,82707.13304272229,-17962.649999999907,-0.9352014784624394
2,2011-11-25,2614202.3,1,56.36,3.236,218.1130269,7.441,2011,11,47,4,25,4,0,1902762.5,2099349.4625,344057.305837425,711439.7999999998,37.3898371446778
2,2011-12-02,1954952.0,0,48.74,3.172,218.3590319,7.441,2011,12,48,4,2,4,0,2614202.3,2098160.4875,344708.32871338114,-659250.2999999998,-25.21802922444066
2,2011-12-09,2290549.32,0,41.76,3.158,218.605037,7.441,2011,12,49,4,9,4,0,1954952.0,2190616.53,330559.71742437314,335597.31999999983,17.166524804701076
2,2011-12-16,2432736.52,0,50.13,3.159,218.8217928,7.441,2011,12,50,4,16,4,0,2290549.32,2323110.035,278898.55494585814,142187.2000000002,6.2075589797822035
2,2011-12-23,3224369.8,0,46.66,3.112,218.9995495,7.441,2011,12,51,4,23,4,0,2432736.52,2475651.91,537838.7535943049,791633.2799999998,32.54085567803289
2,2011-12-30,1874226.52,1,44.57,3.129,219.1773063,7.441,2011,12,52,4,30,4,0,3224369.8,2455470.54,564731.9503640534,-1350143.2799999998,-41.873090363270364
2,2012-01-06,1799520.14,0,46.75,3.157,219.355063,7.057,2012,1,1,1,6,4,0,1874226.52,2332713.2449999996,658169.4391357914,-74706.38000000012,-3.9859845756531134
2,2012-01-13,1744725.48,0,45.99,3.261,219.5328198,7.057,2012,1,2,1,13,4,0,1799520.14,2160710.485,711089.8185870441,-54794.659999999916,-3.044959530155629
2,2012-01-20,1711769.11,0,51.7,3.268,219.6258417,7.057,2012,1,3,1,20,4,0,1744725.48,1782560.3125,71023.93551465256,-32956.36999999988,-1.8889143523025687
2,2012-01-27,1660906.14,0,50.5,3.29,219.7188636,7.057,2012,1,4,1,27,4,0,1711769.11,1729230.2175,58177.447538713124,-50862.970000000205,-2.971368609403181
2,2012-02-03,1935299.94,0,55.21,3.36,219.8118854,7.057,2012,2,5,1,3,4,0,1660906.14,1763175.1675,119817.72964315444,274393.80000000005,16.520728859488717
2,2012-02-10,2103322.68,1,46.98,3.409,219.9049073,7.057,2012,2,6,1,10,4,0,1935299.94,1852824.4675,205167.2621217871,168022.74000000022,8.681999959138128
2,2012-02-17,2196688.46,0,43.82,3.51,220.0651993,7.057,2012,2,7,1,17,4,0,2103322.68,1974054.305,235116.95940328078,93365.7799999998,4.4389660648740685
2,2012-02-24,1861802.7,0,54.63,3.555,220.275944,7.057,2012,2,8,1,24,4,0,2196688.46,2024278.445,153067.2471218476,-334885.76,-15.245027508361384
2,2012-03-02,1952555.66,0,58.79,3.63,220.4866886,7.057,2012,3,9,1,2,4,0,1861802.7,2028592.375,149934.75246733596,90752.95999999996,4.874467095788397
2,2012-03-09,1937628.26,0,57.11,3.669,220.6974332,7.057,2012,3,10,1,9,4,0,1952555.66,1987168.77,145221.07459534466,-14927.399999999907,-0.7645057350119232
2,2012-03-16,1976082.13,0,63.68,3.734,220.8498468,7.057,2012,3,11,1,16,4,0,1937628.26,1932017.1875,49413.58247707559,38453.86999999988,1.9845844940349848
2,2012-03-23,1790439.16,0,64.01,3.787,220.9244858,7.057,2012,3,12,1,23,4,0,1976082.13,1914176.3024999998,83996.39140111212,-185642.96999999997,-9.39449667509518
2,2012-03-30,1857480.84,0,66.83,3.845,220.9991248,7.057,2012,3,13,1,30,4,0,1790439.16,1890407.5975,82961.38929585351,67041.68000000017,3.7444265908482572
2,2012-04-06,2129035.91,0,68.43,3.891,221.0737638,6.891,2012,4,14,2,6,4,0,1857480.84,1938259.51,148551.04036629136,271555.07000000007,14.61953545641957
2,2012-04-13,1935869.1,0,68.08,3.891,221.1484028,6.891,2012,4,15,2,13,4,0,2129035.91,1928206.2525,146484.50010448328,-193166.81000000006,-9.072970967408438
2,2012-04-20,1847344.45,0,65.69,3.877,221.2021074,6.891,2012,4,16,2,20,4,0,1935869.1,1942432.575,130540.45686137618,-88524.65000000014,-4.572863423461851
2,2012-04-27,1764133.09,0,67.2,3.814,221.255812,6.891,2012,4,17,2,27,4,0,1847344.45,1919095.6375000002,156543.80760346274,-83211.35999999987,-4.504377080300313
2,2012-05-04,1923957.09,0,76.73,3.749,221.3095166,6.891,2012,5,18,2,4,4,0,1764133.09,1867825.9325,79482.23322826592,159824.0,9.059633930453625
2,2012-05-11,1917520.99,0,73.87,3.688,221.3632212,6.891,2012,5,19,2,11,4,0,1923957.09,1863238.9050000003,74627.60661714405,-6436.100000000093,-0.33452409273847644
2,2012-05-18,2000940.67,0,71.27,3.63,221.380331,6.891,2012,5,20,2,18,4,0,1917520.99,1901637.96,99195.14721498152,83419.67999999993,4.350392013179471
2,2012-05-25,1912791.09,0,78.19,3.561,221.3828029,6.891,2012,5,21,2,25,4,0,2000940.67,1938802.4600000002,41677.46988116187,-88149.57999999984,-4.405406982906687
2,2012-06-01,1910092.37,0,78.38,3.501,221.3852748,6.891,2012,6,22,2,1,4,0,1912791.09,1935336.28,43843.89402295024,-2698.719999999972,-0.14108806832637286
2,2012-06-08,2010216.49,0,78.69,3.452,221.3877467,6.891,2012,6,23,2,8,4,0,1910092.37,1958510.1550000003,54492.83895181237,100124.11999999988,5.241847021251641
2,2012-06-15,1962924.3,0,80.56,3.393,221.4009901,6.891,2012,6,24,2,15,4,0,2010216.49,1949006.0625000002,47491.169238803755,-47292.189999999944,-2.3525918842701334
2,2012-06-22,1887733.21,0,81.04,3.346,221.4411622,6.891,2012,6,25,2,22,4,0,1962924.3,1942741.5925,54930.554186759415,-75191.09000000008,-3.8305649382403635
2,2012-06-29,1881046.12,0,86.32,3.286,221.4813343,6.891,2012,6,26,2,29,4,0,1887733.21,1935480.03,62133.01802630569,-6687.089999999851,-0.3542391459013348
2,2012-07-06,2041507.4,0,84.2,3.227,221.5215064,6.565,2012,7,27,3,6,4,0,1881046.12,1943302.7575,75261.81028206338,160461.2799999998,8.530427738794613
2,2012-07-13,1830075.13,0,80.17,3.256,221.5616784,6.565,2012,7,28,3,13,4,0,2041507.4,1910090.4649999999,91316.82113677503,-211432.27000000002,-10.356674190845453
2,2012-07-20,1819666.46,0,83.23,3.311,221.5701123,6.565,2012,7,29,3,20,4,0,1830075.13,1893073.7774999999,102525.88076967323,-10408.669999999925,-0.5687564313274902
2,2012-07-27,1757923.88,0,86.37,3.407,221.5785461,6.565,2012,7,30,3,27,4,0,1819666.46,1862293.2174999998,123646.9806026559,-61742.580000000075,-3.393071277469173
2,2012-08-03,1946104.64,0,90.22,3.417,221.5869799,6.565,2012,8,31,3,3,4,0,1757923.88,1838442.5274999999,78521.62571522701,188180.76,10.704716065407794
2,2012-08-10,1866719.96,0,88.55,3.494,221.5954138,6.565,2012,8,32,3,10,4,0,1946104.64,1847603.7349999999,79353.27355424261,-79384.67999999993,-4.079157840145736
2,2012-08-17,1928016.01,0,84.79,3.571,221.6751459,6.565,2012,8,33,3,17,4,0,1866719.96,1874691.1225,84934.41089309762,61296.05000000005,3.2836232168428756
2,2012-08-24,1876788.15,0,76.91,3.62,221.8083518,6.565,2012,8,34,3,24,4,0,1928016.01,1904407.19,38640.18803394637,-51227.8600000001,-2.657024616719863
2,2012-08-31,1947083.3,0,82.64,3.638,221.9415576,6.565,2012,8,35,3,31,4,0,1876788.15,1904651.855,38993.70025306185,70295.15000000014,3.745502655693992
2,2012-09-07,1898777.07,1,87.65,3.73,222.0747635,6.565,2012,9,36,3,7,4,0,1947083.3,1912666.1325,31092.849356907594,-48306.22999999998,-2.4809534342983675
2,2012-09-14,1814806.63,0,75.88,3.717,222.2174395,6.565,2012,9,37,3,14,4,0,1898777.07,1884363.7874999999,54884.9354063588,-83970.44000000018,-4.422343271714365
2,2012-09-21,1829415.67,0,71.09,3.721,222.4169362,6.565,2012,9,38,3,21,4,0,1814806.63,1872520.6675,61746.62142337662,14609.040000000037,0.8049915488792345
2,2012-09-28,1746470.56,0,79.45,3.666,222.6164329,6.565,2012,9,39,3,28,4,0,1829415.67,1822367.4825,62464.95375931513,-82945.10999999987,-4.533967395173775
2,2012-10-05,1998321.04,0,70.27,3.617,222.8159296,6.17,2012,10,40,4,5,4,0,1746470.56,1847253.475,107004.03448562963,251850.47999999998,14.42053967402691
2,2012-10-12,1900745.13,0,60.97,3.601,223.0154263,6.17,2012,10,41,4,12,4,0,1998321.04,1868738.1,106945.14660520726,-97575.91000000015,-4.882894592352395
2,2012-10-19,1847990.41,0,68.08,3.594,223.0598077,6.17,2012,10,42,4,19,4,0,1900745.13,1873381.7850000001,105055.14590750597,-52754.71999999997,-2.775475741979146
2,2012-10-26,1834458.35,0,69.79,3.506,223.0783366,6.17,2012,10,43,4,26,4,0,1847990.41,1895378.7325,74347.97241994245,-13532.059999999823,-0.732258128980216
3,2010-02-05,461622.22,0,45.71,2.572,214.4248812,7.368,2010,2,5,1,5,4,0,960746.04,960746.04,0.0,-499123.82000000007,-51.951691624979276
3,2010-02-12,420728.96,1,47.93,2.548,214.5747916,7.368,2010,2,6,1,12,4,0,461622.22,960746.04,0.0,-40893.25999999995,-8.858598704369117
3,2010-02-19,421642.19,0,47.07,2.514,214.6198868,7.368,2010,2,7,1,19,4,0,420728.96,960746.04,0.0,913.2299999999814,0.2170589825810853
3,2010-02-26,407204.86,0,52.05,2.561,214.6475127,7.368,2010,2,8,1,26,4,0,421642.19,427799.5575,23494.826290359273,-14437.330000000016,-3.4240714858254617
3,2010-03-05,415202.04,0,53.04,2.625,214.6751386,7.368,2010,3,9,1,5,4,0,407204.86,416194.5125,6634.185657342681,7997.179999999993,1.9639205681386007
3,2010-03-12,384200.69,0,63.08,2.667,214.7027646,7.368,2010,3,10,1,12,4,0,415202.04,407062.445,16345.255119262183,-31001.349999999977,-7.4665697692622075
